***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: Portfolio
[INFO] n_items: 50
[INFO] lambda_1: 1
[INFO] lambda_2: 5
[INFO] lambda_3: 5
[INFO] lambda_4: 5
[INFO] capacity_ratio: 0.500000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] algorithm: DQN
[INFO] batch_size: 32
[INFO] learning_rate: 0.000010
[INFO] hidden_layer: 2
[INFO] latent_dim: 128
[INFO] softmax_beta: 10
[INFO] n_step: -1
***********************************************************
***********************************************************
[INFO] NUMBER OF FEATURES
[INFO] n_feat: 9
***********************************************************
[BEST-RANDOM] 765.1690343591529
[AVG-RANDOM] 450.13925186981646
[WORST-RANDOM] 76.3732670237635
[INFO] Memory Initialized
[INFO] iter time avg_reward_learning loss avg_max_probability beta
[DATA] 2300 6207.42 489.80757947728546 0.4026999999999998 0.9988320410251618 4.598
[DATA] 2400 6430.9 486.6008236014284 0.4027999999999998 0.9992097926139831 4.798
[DATA] 2500 6656.79 488.16213326074785 0.3875 0.9994042778015136 4.998
[DATA] 2600 6881.51 488.9451089821079 0.39479999999999993 0.999499614238739 5.198
[DATA] 2700 7112.13 483.2683688794735 0.38999999999999985 0.9996034812927246 5.398
[DATA] 2800 7373.4 497.50283831475906 0.3929 0.9997813451290131 5.598
[DATA] 2900 7601.43 483.729997519853 0.38199999999999984 0.9997802722454071 5.798
[DATA] 3000 7828.11 488.41875196832393 0.35459999999999997 0.99983025431633 5.998
[DATA] 3100 8051.99 485.2569024186355 0.3800999999999999 0.9998689723014832 6.198
[DATA] 3200 8279.73 484.26898237015797 0.38759999999999994 0.9999200725555419 6.398000000000001
[DATA] 3300 8515.15 477.4477997877758 0.39799999999999996 0.999925549030304 6.598000000000001
[DATA] 3400 8739.62 482.34525262053654 0.3630000000000001 0.9999439239501953 6.798
[DATA] 3500 8976.09 483.1862278080795 0.3734999999999999 0.9999546706676483 6.997999999999999
[DATA] 3600 9211.53 478.7432395183752 0.3824 0.9999658286571502 7.198
[DATA] 3700 9452.19 478.1906386944237 0.3631 0.9999822986125946 7.398
[DATA] 3800 9678.35 475.05662175913886 0.37249999999999994 0.9999862289428711 7.598000000000001
[DATA] 3900 9918.75 473.83817080859956 0.3556 0.9999873542785644 7.798
[DATA] 4000 10150.49 471.0049334048157 0.3688 0.9999894404411316 7.997999999999999
[DATA] 4100 10377.14 474.1742948621159 0.39419999999999994 0.9999926090240479 8.198
[DATA] 4200 10624.61 471.1554148359557 0.38959999999999995 0.9999969577789307 8.398
[DATA] 4300 10858.83 472.2257661137596 0.3467 0.999995698928833 8.598
[DATA] 4400 11081.03 470.8931437293067 0.35179999999999995 0.9999963021278382 8.798
[DATA] 4500 11303.24 470.94229200982255 0.3530000000000001 0.9999973130226135 8.998000000000001
[DATA] 4600 11524.08 466.98602735077213 0.33949999999999986 0.9999980521202088 9.198
[DATA] 4700 11744.29 472.28289416086744 0.3491 0.9999985647201538 9.398
[DATA] 4800 11971.04 467.4533860930228 0.33930000000000005 0.9999992990493775 9.597999999999999
[DATA] 4900 12201.18 461.6017297982246 0.32189999999999996 0.9999991607666016 9.798
[DATA] 5000 12417.25 462.39239210902394 0.30589999999999995 0.9999993419647217 9.998000000000001
[DATA] 5100 12668.71 456.08164277408446 0.3041 0.9999993705749511 10
[DATA] 5200 12896.91 456.3395281136912 0.3104999999999999 0.9999994707107543 10
[DATA] 5300 13122.67 467.7192529457744 0.3053999999999999 0.9999994134902954 10
[DATA] 5400 13343.79 464.56448483788904 0.27869999999999984 0.9999993705749511 10
[DATA] 5500 13564.06 466.9255266981573 0.3005999999999999 0.9999994421005249 10
[DATA] 5600 13785.1 457.2965909907932 0.27990000000000004 0.9999992 10
[DATA] 5700 14023.01 451.44185969209053 0.27069999999999994 0.9999993991851807 10
[DATA] 5800 14250.17 426.49971629110087 0.2912000000000001 0.9999993705749511 10
[DATA] 5900 14485.54 447.58790543755737 0.28090000000000004 0.9999992 10
[DATA] 6000 14719.3 453.4806434886305 0.27749999999999997 0.9999993991851807 10
[DATA] 6100 14944.78 454.8377329340348 0.2556 0.9999993419647217 10
[DATA] 6200 15167.54 452.50717536431665 0.2596 0.9999995994567871 10
[DATA] 6300 15389.49 459.52639982256466 0.2642 0.9999993991851807 10
[DATA] 6400 15609.2 458.9692444643938 0.24849999999999992 0.9999994277954102 10
[DATA] 6500 15833.26 461.45549513372055 0.2435 0.9999994707107543 10
[DATA] 6600 16077.25 451.3412809286121 0.24359999999999998 0.9999994134902954 10
[DATA] 6700 16310.25 461.6426687534537 0.24099999999999994 0.9999992 10
[DATA] 6800 16545.48 448.9535244089465 0.2386 0.9999994277954102 10
[DATA] 6900 16769.6 466.0932767093133 0.2739 0.9999994707107543 10
[DATA] 7000 16991.7 456.83347150852006 0.24209999999999993 0.9999995851516723 10
[DATA] 7100 17214.65 454.53300264531964 0.2418999999999999 0.9999992 10
[DATA] 7200 17434.58 459.89149410061646 0.23959999999999995 0.9999993419647217 10
[DATA] 7300 17661.14 463.1071264465115 0.2518999999999999 0.9999993562698364 10
[DATA] 7400 17894.47 467.6435980231768 0.22710000000000002 0.9999992990493775 10
[DATA] 7500 18117.03 447.8678682388241 0.23329999999999992 0.9999995136260986 10
[DATA] 7600 18367.62 458.660429422799 0.23399999999999999 0.9999993133544922 10
[DATA] 7700 18593.53 463.88959340884793 0.2325 0.9999993419647217 10
[DATA] 7800 18820.7 465.3195789265367 0.22539999999999993 0.999999327659607 10
[DATA] 7900 19043.05 472.35714179291836 0.22870000000000001 0.9999996280670166 10
[DATA] 8000 19270.25 473.8562286357888 0.21320000000000006 0.9999992 10
[DATA] 8100 19499.51 495.2563155198589 0.21949999999999997 0.9999993419647217 10
[DATA] 8200 19717.02 487.41336050221094 0.19879999999999992 0.9999995422363281 10
[DATA] 8300 19945.29 477.15640877861074 0.224 0.9999994134902954 10
[DATA] 8400 20179.7 485.5352795949288 0.21159999999999995 0.999999327659607 10
[DATA] 8500 20398.43 489.12343049434196 0.22329999999999992 0.9999996423721313 10
[DATA] 8600 20616.67 507.4169301699964 0.21269999999999997 0.9999995136260986 10
[DATA] 8700 20839.05 495.95586336514674 0.2162 0.9999996280670166 10
[DATA] 8800 21057.75 494.41363848683096 0.2202999999999999 0.9999995422363281 10
[DATA] 8900 21290.41 517.2413577910614 0.2066 0.9999995422363281 10
[DATA] 9000 21511.51 502.4542203305837 0.20609999999999987 0.9999995136260986 10
[DATA] 9100 21740.77 493.47119051119 0.2283999999999999 0.9999995565414429 10
[DATA] 9200 21981.44 510.340155994707 0.22760000000000005 0.9999994564056397 10
[DATA] 9300 22200.97 495.1271936820591 0.2182 0.9999995136260986 10
[DATA] 9400 22422.93 493.0206632953109 0.19359999999999997 0.9999996137619018 10
[DATA] 9500 22640.46 503.0688944981772 0.20679999999999996 0.9999995994567871 10
[DATA] 9600 22861.94 495.1990603346227 0.201 0.9999992 10
[DATA] 9700 23094.75 508.1977169629439 0.20529999999999993 0.9999994421005249 10
[DATA] 9800 23330.68 502.35266779548 0.20949999999999994 0.9999995851516723 10
[DATA] 9900 23592.25 518.0547378685499 0.2103 0.9999995851516723 10
[DATA] 10000 23823.21 494.16718047886684 0.21419999999999997 0.9999995279312134 10
[DATA] 10100 24067.14 505.481529906215 0.19690000000000007 0.9999996566772461 10
[DATA] 10200 24285.11 517.7501180817143 0.19979999999999995 0.9999994421005249 10
[DATA] 10300 24505.14 502.79308440353424 0.19619999999999999 0.9999994277954102 10
[DATA] 10400 24723.77 508.7715533858365 0.20979999999999993 0.9999995279312134 10
[DATA] 10500 24961.37 518.3584952898589 0.20879999999999993 0.9999996423721313 10
[DATA] 10600 25196.69 508.9940243467122 0.19019999999999998 0.9999994564056397 10
[DATA] 10700 25439.58 505.944038418357 0.20030000000000003 0.9999994707107543 10
[DATA] 10800 25668.98 568.1112940192029 0.20529999999999993 0.9999996852874756 10
[DATA] 10900 25886.45 562.3418288952723 0.19979999999999998 0.9999994421005249 10
[DATA] 11000 26107.1 556.4712444763734 0.21439999999999998 0.9999994564056397 10
[DATA] 11100 26327.48 605.1104796290263 0.24220000000000003 0.9999993705749511 10
[DATA] 11200 26548.38 565.7661451430363 0.2529999999999999 0.9999995565414429 10
[DATA] 11300 26792.95 607.784364023135 0.2581 0.9999994421005249 10
[DATA] 11400 27029.52 614.0386703453411 0.27149999999999996 0.9999995279312134 10
[DATA] 11500 27284.66 588.349519475677 0.28850000000000003 0.9999996137619018 10
[DATA] 11600 27516.66 581.0247399655008 0.2935 0.9999995565414429 10
[DATA] 11700 27745.02 593.0934252097408 0.30319999999999997 0.9999995136260986 10
[DATA] 11800 27978.29 609.4836519026611 0.28909999999999997 0.9999994993209839 10
[DATA] 11900 28211.99 616.8802428521639 0.3015 0.9999994707107543 10
[DATA] 12000 28450.56 627.9612790764481 0.30150000000000005 0.9999995279312134 10
[DATA] 12100 28683.37 624.9510871138449 0.2999 0.9999995708465577 10
[DATA] 12200 28922.07 645.8380418837012 0.30899999999999994 0.9999995708465577 10
[DATA] 12300 29156.75 630.3593448976964 0.30740000000000006 0.9999995565414429 10
[DATA] 12400 29401.17 660.4157448573252 0.2761999999999999 0.9999994707107543 10
[DATA] 12500 29628.36 683.3054789073461 0.2933 0.9999993133544922 10
[DATA] 12600 29854.77 683.8116420085628 0.29939999999999994 0.9999994277954102 10
[DATA] 12700 30081.05 673.5623015503143 0.29849999999999993 0.9999995565414429 10
[DATA] 12800 30308.41 671.1203724500724 0.2898 0.9999993562698364 10
[DATA] 12900 30540.41 655.8257552989722 0.3082 0.9999994134902954 10
[DATA] 13000 30778.4 633.9562256061328 0.30429999999999996 0.9999993562698364 10
[DATA] 13100 31003.61 637.5531750278074 0.29930000000000007 0.9999993705749511 10
[DATA] 13200 31256.52 626.3066004627321 0.28479999999999983 0.9999993991851807 10
[DATA] 13300 31502.48 632.7953416577674 0.28540000000000004 0.9999994707107543 10
[DATA] 13400 31734.0 653.9739006312473 0.30069999999999997 0.9999993991851807 10
[DATA] 13500 31962.12 688.7079156368967 0.29910000000000003 0.9999994707107543 10
[DATA] 13600 32198.53 686.8441527266737 0.27929999999999994 0.9999993133544922 10
[DATA] 13700 32431.45 675.5615991470322 0.28079999999999994 0.9999994134902954 10
[DATA] 13800 32672.94 687.0795910946058 0.28419999999999995 0.9999993848800659 10
[DATA] 13900 32901.04 690.7270382553039 0.2952000000000001 0.9999992990493775 10
[DATA] 14000 33147.86 664.4911854761492 0.2981 0.9999993848800659 10
[DATA] 14100 33378.99 701.2495253339615 0.2966 0.9999992990493775 10
[DATA] 14200 33619.13 653.7131481131997 0.2799999999999999 0.9999993848800659 10
[DATA] 14300 33859.38 656.9720163643896 0.26089999999999997 0.9999992990493775 10
[DATA] 14400 34103.68 671.4875556142433 0.28229999999999994 0.9999993133544922 10
[DATA] 14500 34350.74 690.0658762048031 0.2894 0.9999993562698364 10
[DATA] 14600 34585.62 682.3177186837362 0.27110000000000006 0.9999993419647217 10
[DATA] 14700 34825.56 690.6704034080585 0.2652999999999999 0.999999327659607 10
[DATA] 14800 35089.87 688.3880646337791 0.2617999999999999 0.9999993562698364 10
[DATA] 14900 35322.41 708.7579307441175 0.24709999999999996 0.9999993848800659 10
[DATA] 15000 35552.25 721.4446807409529 0.2579 0.9999992990493775 10
[DATA] 15100 35787.91 720.8613745005164 0.26170000000000004 0.9999993419647217 10
[DATA] 15200 36018.5 734.9338315511222 0.2665 0.9999994564056397 10
[DATA] 15300 36263.18 751.3054413179684 0.26159999999999994 0.9999993562698364 10
[DATA] 15400 36492.89 743.9415042721561 0.2667999999999999 0.9999994277954102 10
[DATA] 15500 36740.82 724.5004650726528 0.26799999999999996 0.999999327659607 10
[DATA] 15600 36965.5 729.1737137583939 0.2826999999999999 0.9999993705749511 10
[DATA] 15700 37188.56 731.4141079174316 0.2627 0.9999994277954102 10
[DATA] 15800 37412.88 724.0083191005754 0.26260000000000006 0.9999993991851807 10
[DATA] 15900 37645.56 748.7545991722253 0.26769999999999994 0.9999994421005249 10
[DATA] 16000 37883.02 731.1190105598299 0.2629999999999999 0.9999993705749511 10
[DATA] 16100 38122.81 730.7882910929652 0.2568 0.999999327659607 10
[DATA] 16200 38356.84 749.5875037237986 0.2376 0.9999994134902954 10
[DATA] 16300 38604.41 732.3612654790661 0.24149999999999988 0.9999993419647217 10
[DATA] 16400 38843.71 734.7446063856689 0.24749999999999991 0.9999993705749511 10
[DATA] 16500 39076.42 741.7884548073058 0.23859999999999995 0.9999994564056397 10
[DATA] 16600 39304.35 759.6929552688147 0.21850000000000003 0.9999994134902954 10
[DATA] 16700 39538.14 743.208863187138 0.22809999999999991 0.9999992990493775 10
[DATA] 16800 39777.0 717.5804583511916 0.22920000000000001 0.9999993705749511 10
[DATA] 16900 40014.94 728.0586674385269 0.21269999999999994 0.9999993705749511 10
[DATA] 17000 40270.8 736.4620373214775 0.2188 0.9999993848800659 10
[DATA] 17100 40515.37 730.8306159700708 0.21319999999999995 0.9999993848800659 10
[DATA] 17200 40747.73 731.7387343193752 0.21509999999999999 0.999999327659607 10
[DATA] 17300 40983.99 715.4642454585477 0.2073 0.9999993705749511 10
[DATA] 17400 41227.48 712.7205494799068 0.2172999999999999 0.9999993848800659 10
[DATA] 17500 41476.83 730.4565247869841 0.21620000000000003 0.9999993562698364 10
[DATA] 17600 41717.46 743.3807197418192 0.22860000000000005 0.9999993562698364 10
[DATA] 17700 41971.4 764.1926016638379 0.23309999999999995 0.9999993133544922 10
[DATA] 17800 42209.97 750.0612894619834 0.2311 0.9999992990493775 10
[DATA] 17900 42452.76 764.6908671714962 0.2385 0.9999993133544922 10
[DATA] 18000 42690.18 729.495003681158 0.23799999999999996 0.9999993133544922 10
[DATA] 18100 42929.12 724.9272650657607 0.2391999999999999 0.9999993562698364 10
[DATA] 18200 43175.55 722.6532646242545 0.24889999999999998 0.9999994277954102 10
[DATA] 18300 43421.65 735.8525262978181 0.2477999999999999 0.9999993133544922 10
[DATA] 18400 43673.78 746.4646284911166 0.23860000000000006 0.9999993705749511 10
[DATA] 18500 43913.74 753.8615111337964 0.2505 0.9999993562698364 10
[DATA] 18600 44150.07 751.8098959389212 0.25409999999999994 0.9999993991851807 10
[DATA] 18700 44384.15 731.9317596385666 0.23359999999999995 0.9999994707107543 10
[DATA] 18800 44616.73 738.0611044295204 0.21549999999999994 0.9999994266033173 10
[DATA] 18900 44855.23 713.829844869239 0.21979999999999994 0.9999994421005249 10
[DATA] 19000 45103.1 724.4244988836527 0.22079999999999997 0.9999994134902954 10
[DATA] 19100 45339.12 720.0777298250127 0.2133 0.9999993991851807 10
[DATA] 19200 45603.26 736.4739821780594 0.22930000000000003 0.9999994277954102 10
[DATA] 19300 45840.55 754.6512264927536 0.2269 0.9999993562698364 10
[DATA] 19400 46075.14 730.3832976378452 0.22359999999999997 0.9999993991851807 10
[DATA] 19500 46309.62 736.9128978678312 0.2074 0.9999993562698364 10
[DATA] 19600 46548.17 751.3835864183634 0.19979999999999995 0.9999993705749511 10
[DATA] 19700 46786.71 730.3486840279413 0.21430000000000007 0.9999993991851807 10
[DATA] 19800 47031.29 739.1974345771418 0.23019999999999996 0.9999993562698364 10
[DATA] 19900 47271.66 723.6142490522619 0.22889999999999994 0.9999994277954102 10
[DATA] 20000 47524.79 737.6172047343405 0.23540000000000003 0.9999993991851807 10
[DATA] 20100 47763.39 716.552022156562 0.2407 0.9999993991851807 10
[DATA] 20200 47998.31 715.2579344042927 0.23619999999999988 0.9999993705749511 10
[DATA] 20300 48236.83 701.9671031325441 0.24480000000000002 0.9999994421005249 10
[DATA] 20400 48474.82 707.6468901360016 0.23659999999999995 0.9999994134902954 10
[DATA] 20500 48722.54 713.1795386217614 0.2303 0.9999994134902954 10
[DATA] 20600 48960.86 698.0509428677891 0.23769999999999994 0.9999994421005249 10
[DATA] 20700 49213.33 715.7762745879968 0.22209999999999994 0.9999993848800659 10
[DATA] 20800 49453.9 719.2420639110828 0.21989999999999996 0.9999993419647217 10
[DATA] 20900 49691.64 713.1557809761725 0.22199999999999998 0.9999994134902954 10
[DATA] 21000 49933.27 718.1137151575983 0.22369999999999993 0.9999993705749511 10
[DATA] 21100 50171.45 726.0058796313268 0.22539999999999993 0.9999993705749511 10
[DATA] 21200 50413.95 742.6614718667505 0.2287 0.9999993991851807 10
[DATA] 21300 50660.86 744.7209048480888 0.21569999999999998 0.9999993848800659 10
[DATA] 21400 50908.7 749.4588115645207 0.2303999999999999 0.9999995136260986 10
[DATA] 21500 51162.43 746.2034015610952 0.22879999999999998 0.9999993133544922 10
[DATA] 21600 51403.3 753.5131541624044 0.22399999999999998 0.9999993562698364 10
[DATA] 21700 51642.37 726.7000932630109 0.21579999999999994 0.9999994421005249 10
[DATA] 21800 51880.79 744.8014868556331 0.20840000000000003 0.9999992 10
[DATA] 21900 52119.0 768.4765537013168 0.21299999999999997 0.999999327659607 10
[DATA] 22000 52364.49 766.1814003676898 0.22239999999999996 0.9999993133544922 10
[DATA] 22100 52616.96 771.915752930142 0.20229999999999998 0.9999993419647217 10
[DATA] 22200 52867.76 767.7171557184583 0.21089999999999998 0.9999993705749511 10
[DATA] 22300 53111.56 787.7546626687342 0.22019999999999998 0.9999993991851807 10
[DATA] 22400 53353.5 777.0606663286358 0.2016 0.9999994277954102 10
[DATA] 22500 53594.46 759.22559145629 0.21349999999999997 0.9999994277954102 10
[DATA] 22600 53837.59 775.8667976407218 0.2001999999999999 0.999999327659607 10
[DATA] 22700 54084.84 776.1726823908837 0.20089999999999997 0.9999993991851807 10
[DATA] 22800 54329.92 750.9760717346705 0.19809999999999997 0.9999994277954102 10
[DATA] 22900 54572.16 772.2806223489828 0.20089999999999997 0.999999327659607 10
[DATA] 23000 54824.16 777.8462549269054 0.18899999999999995 0.9999993133544922 10
[DATA] 23100 55058.69 753.7900293798706 0.1901 0.9999993705749511 10
[DATA] 23200 55296.09 788.3237163912127 0.18569999999999992 0.9999993705749511 10
[DATA] 23300 55530.46 779.6089884844646 0.17969999999999997 0.999999440908432 10
[DATA] 23400 55768.79 770.9518879211405 0.19240000000000002 0.9999993133544922 10
[DATA] 23500 56024.31 767.818239313841 0.17750000000000002 0.9999994134902954 10
[DATA] 23600 56287.01 747.8355754892353 0.16909999999999997 0.9999994564056397 10
[DATA] 23700 56552.87 770.2108682774814 0.18189999999999995 0.9999993991851807 10
[DATA] 23800 56796.63 764.9833375148696 0.1769 0.9999994564056397 10
[DATA] 23900 57030.77 772.4186089680658 0.17869999999999994 0.9999993419647217 10
[DATA] 24000 57278.86 768.8153174503499 0.17829999999999996 0.9999993562698364 10
[DATA] 24100 57513.56 768.7488637487826 0.1843 0.9999993991851807 10
[DATA] 24200 57749.59 764.4090105100299 0.1887 0.9999994277954102 10
[DATA] 24300 57993.79 758.6860037703117 0.20159999999999992 0.9999993562698364 10
[DATA] 24400 58235.3 780.0455363855228 0.18940000000000004 0.9999993562698364 10
[DATA] 24500 58501.07 769.6218923070063 0.20479999999999998 0.9999993419647217 10
[DATA] 24600 58744.92 788.8641283673422 0.20219999999999994 0.9999993991851807 10
[DATA] 24700 58979.03 767.3550217451436 0.20119999999999996 0.9999993419647217 10
[DATA] 24800 59216.27 785.4653033838033 0.18609999999999996 0.9999993705749511 10
[DATA] 24900 59458.74 796.0079430004532 0.18949999999999992 0.9999993693828583 10
[DATA] 25000 59694.4 803.3215531279592 0.19309999999999997 0.9999992 10
[DATA] 25100 59932.71 797.9739506050422 0.18739999999999993 0.9999993562698364 10
[DATA] 25200 60169.73 826.0604730689212 0.18279999999999993 0.9999994277954102 10
[DATA] 25300 60408.54 825.0762974467808 0.18870000000000003 0.9999992990493775 10
[DATA] 25400 60650.79 837.193051809948 0.18449999999999994 0.9999994421005249 10
[DATA] 25500 60887.52 831.6345721814292 0.17839999999999995 0.9999994707107543 10
[DATA] 25600 61122.17 813.4318356911743 0.1823 0.9999994707107543 10
[DATA] 25700 61359.59 796.2985983658722 0.17799999999999994 0.9999994277954102 10
[DATA] 25800 61598.41 809.2832989292259 0.17919999999999997 0.9999993562698364 10
[DATA] 25900 61831.55 801.2390336172795 0.17579999999999996 0.999999327659607 10
[DATA] 26000 62071.56 825.8404741369632 0.17999999999999997 0.9999994134902954 10
[DATA] 26100 62320.94 816.375787699729 0.17669999999999997 0.9999993562698364 10
[DATA] 26200 62558.33 817.482003404562 0.16290000000000002 0.9999994277954102 10
[DATA] 26300 62792.8 816.7296391211775 0.16809999999999997 0.9999993705749511 10
[DATA] 26400 63027.28 831.925675716424 0.15659999999999996 0.9999993121623993 10
[DATA] 26500 63259.85 832.3211447250897 0.16390000000000002 0.9999993848800659 10
[DATA] 26600 63504.29 854.1585719038306 0.1603 0.9999993419647217 10
[DATA] 26700 63745.01 852.8057327051584 0.16020000000000004 0.9999992990493775 10
[DATA] 26800 63975.9 848.8576606015918 0.1565 0.9999993133544922 10
[DATA] 26900 64223.39 846.5908660158707 0.1525 0.9999992 10
[DATA] 27000 64460.02 833.4660236729951 0.15510000000000007 0.9999992990493775 10
[DATA] 27100 64688.55 844.3467087621992 0.1595 0.9999992 10
[DATA] 27200 64914.28 837.6819698790725 0.15769999999999995 0.9999992 10
[DATA] 27300 65144.33 813.259163356353 0.15420000000000006 0.9999993133544922 10
[DATA] 27400 65378.06 840.3586611118741 0.16130000000000003 0.9999992990493775 10
[DATA] 27500 65606.12 844.4827044707229 0.1686 0.9999993133544922 10
[DATA] 27600 65847.86 861.6475986165722 0.16409999999999997 0.999999327659607 10
[DATA] 27700 66089.57 842.105921977786 0.15589999999999996 0.9999993991851807 10
[DATA] 27800 66322.57 837.036217299673 0.16620000000000001 0.9999994277954102 10
[DATA] 27900 66553.58 839.6234427882978 0.16219999999999998 0.9999993121623993 10
[DATA] 28000 66780.35 833.0408565718617 0.16180000000000003 0.9999993991851807 10
[DATA] 28100 67022.15 844.6915428470161 0.16059999999999997 0.9999993419647217 10
[DATA] 28200 67261.75 833.4671008663139 0.15569999999999995 0.9999993705749511 10
[DATA] 28300 67500.68 836.4217971979929 0.1623 0.9999993991851807 10
[DATA] 28400 67730.68 879.6543193133988 0.16459999999999997 0.9999992 10
[DATA] 28500 67960.17 869.8854038522763 0.15959999999999996 0.9999993848800659 10
[DATA] 28600 68190.01 870.8627766248095 0.15080000000000002 0.9999993419647217 10
[DATA] 28700 68433.6 869.1391698786515 0.15710000000000002 0.9999993705749511 10
[DATA] 28800 68674.02 865.3491385625773 0.15629999999999997 0.9999992 10
[DATA] 28900 68917.41 859.0450664538985 0.15980000000000003 0.9999993550777435 10
[DATA] 29000 69151.9 846.889692136083 0.1526 0.9999992 10
[DATA] 29100 69403.32 859.4401099125843 0.1595 0.9999993133544922 10
[DATA] 29200 69663.98 851.3097736368759 0.1509 0.999999326467514 10
[DATA] 29300 69913.8 867.9533563197095 0.16280000000000006 0.9999993848800659 10
[DATA] 29400 70146.71 875.6027293400496 0.14249999999999993 0.9999993705749511 10
[DATA] 29500 70390.98 868.283437035339 0.14999999999999997 0.9999993705749511 10
[DATA] 29600 70626.18 850.487951302851 0.15460000000000004 0.9999993562698364 10
[DATA] 29700 70858.05 864.0400558261217 0.1594 0.9999994277954102 10
[DATA] 29800 71100.95 867.1529442138309 0.15099999999999997 0.9999993133544922 10
[DATA] 29900 71359.52 854.8316685058758 0.15319999999999998 0.9999993991851807 10
[DATA] 30000 71611.47 845.9471857418366 0.15520000000000003 0.9999993693828583 10
[DATA] 30100 71860.55 846.3092955268372 0.13910000000000003 0.9999993562698364 10
[DATA] 30200 72096.83 858.553053494474 0.14240000000000005 0.9999993705749511 10
[DATA] 30300 72355.08 844.1718204006137 0.1615 0.9999993419647217 10
[DATA] 30400 72592.39 854.3765631254666 0.15380000000000002 0.9999993562698364 10
[DATA] 30500 72822.83 859.0434171457131 0.14940000000000003 0.9999993133544922 10
[DATA] 30600 73065.09 843.9921897944935 0.14140000000000003 0.9999992990493775 10
[DATA] 30700 73311.56 846.1425785851584 0.1416 0.9999994134902954 10
[DATA] 30800 73569.08 860.5105860056439 0.1391 0.999999326467514 10
[DATA] 30900 73810.08 860.4901993483564 0.13749999999999996 0.9999993562698364 10
[DATA] 31000 74055.83 820.265326267811 0.13889999999999997 0.9999992990493775 10
