***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: Portfolio
[INFO] n_items: 50
[INFO] lambda_1: 1
[INFO] lambda_2: 5
[INFO] lambda_3: 5
[INFO] lambda_4: 5
[INFO] capacity_ratio: 0.500000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] algorithm: PPO
[INFO] learning_rate: 0.000100
[INFO] eps_clip: 0.100000
[INFO] entropy_value: 0.001000
[INFO] hidden_layer: 2
[INFO] k_epochs: 4
[INFO] batch_size: 32
[INFO] update_timestep: 2048
[INFO] latent_dim: 128
***********************************************************
***********************************************************
[INFO] NUMBER OF FEATURES
[INFO] n_feat: 9
***********************************************************
[BEST-RANDOM] 762.3018510310039
[AVG-RANDOM] 446.95772439857154
[WORST-RANDOM] 74.37891925171004
[GREEDY-MEAN] 906.0491209174195
[GREEDY-DEVIATION] 646.6167471826852
[GREEDY-SKEWNESS] 787.5564998668585
[GREEDY-KURTOSIS] 374.7550513407117
[INFO] iter time avg_reward_learning loss
[DATA] 9600 6116.0 570.2263690877477 None
[DATA] 9700 6166.71 588.0365509920633 None
[DATA] 9800 6225.18 570.5031167207728 None
[DATA] 9900 6283.91 572.615471461858 None
[DATA] 10000 6357.52 586.692149083685 None
[DATA] 10100 6415.15 573.1000682992343 None
[DATA] 10200 6476.1 568.5205062232496 None
[DATA] 10300 6529.2 585.8709827918999 None
[DATA] 10400 6582.37 575.9698721776301 None
[DATA] 10500 6643.01 585.6270148662958 None
[DATA] 10600 6695.28 562.0116572696322 None
[DATA] 10700 6752.61 568.1151297857269 None
[DATA] 10800 6803.22 574.3520022575353 None
[DATA] 10900 6860.51 595.4149744036954 None
[DATA] 11000 6911.2 588.5864594728139 None
[DATA] 11100 6968.66 581.2924063278978 None
[DATA] 11200 7019.3 599.6190040245187 None
[DATA] 11300 7069.8 621.2165592518713 None
[DATA] 11400 7127.89 592.903184296352 None
[DATA] 11500 7178.26 599.6043276710424 None
[DATA] 11600 7234.84 624.3638349854489 None
[DATA] 11700 7285.28 629.6122072052399 None
[DATA] 11800 7344.97 624.2724930695027 None
[DATA] 11900 7397.49 652.7721272288641 None
[DATA] 12000 7456.27 687.7397827295052 None
[DATA] 12100 7519.4 716.155187686975 None
[DATA] 12200 7571.02 744.0101254279372 None
[DATA] 12300 7627.25 727.122348270577 None
[DATA] 12400 7676.34 775.2185449839402 None
[DATA] 12500 7732.17 814.4837398964203 None
[DATA] 12600 7781.1 855.407471997908 None
[DATA] 12700 7836.81 846.4663457225817 None
[DATA] 12800 7886.22 848.1035081367003 None
[DATA] 12900 7935.64 856.3154704961615 None
[DATA] 13000 7991.46 879.2718210072585 None
[DATA] 13100 8040.58 870.9608442335676 None
[DATA] 13200 8096.26 877.790220151259 None
[DATA] 13300 8145.3 891.7040401988352 None
[DATA] 13400 8203.02 908.483266545032 None
[DATA] 13500 8254.0 912.1917653272691 None
[DATA] 13600 8311.72 920.5280792936544 None
[DATA] 13700 8361.66 938.9810274833889 None
[DATA] 13800 8411.89 942.8884757805757 None
[DATA] 13900 8468.46 948.7661593979936 None
[DATA] 14000 8517.88 956.5545368504385 None
[DATA] 14100 8576.24 932.1867283742391 None
[DATA] 14200 8625.24 924.6062386746345 None
[DATA] 14300 8686.82 913.5063043143858 None
[DATA] 14400 8739.04 915.0899058283458 None
[DATA] 14500 8806.12 935.6912060043364 None
[DATA] 14600 8859.97 955.3154262484409 None
[DATA] 14700 8909.75 959.3118225193929 None
[DATA] 14800 8966.53 941.4816097194927 None
[DATA] 14900 9016.95 947.4148440258624 None
[DATA] 15000 9073.4 949.3880733996037 None
[DATA] 15100 9123.6 954.3138029408016 None
[DATA] 15200 9180.2 977.440326254356 None
[DATA] 15300 9228.86 957.4120150796807 None
[DATA] 15400 9284.21 949.2937281134285 None
[DATA] 15500 9333.25 949.4564044951923 None
[DATA] 15600 9382.26 949.7802791884241 None
[DATA] 15700 9438.27 964.3940561196366 None
[DATA] 15800 9487.65 970.5834433869288 None
[DATA] 15900 9544.09 977.8608425560392 None
[DATA] 16000 9593.41 967.2301960856407 None
[DATA] 16100 9650.4 952.0653232976214 None
[DATA] 16200 9700.96 959.1364677681638 None
[DATA] 16300 9749.99 947.7029676235736 None
[DATA] 16400 9805.85 969.4241236814553 None
[DATA] 16500 9855.36 986.9048869318553 None
[DATA] 16600 9911.54 978.9576468864744 None
[DATA] 16700 9960.59 978.6639649253204 None
[DATA] 16800 10016.44 972.5377152339831 None
[DATA] 16900 10065.47 989.1953143560928 None
[DATA] 17000 10121.22 988.403086617101 None
[DATA] 17100 10171.28 1003.4692588010414 None
[DATA] 17200 10222.05 1009.9701053590995 None
[DATA] 17300 10279.11 1020.8591545752662 None
[DATA] 17400 10329.48 1013.5532689463864 None
[DATA] 17500 10385.68 989.4355238459483 None
[DATA] 17600 10436.11 1002.1765406041637 None
[DATA] 17700 10493.54 1012.2656491420818 None
[DATA] 17800 10545.13 1006.9120810735216 None
[DATA] 17900 10602.37 1027.7743302236586 None
[DATA] 18000 10652.43 1053.680304172437 None
[DATA] 18100 10701.77 1056.155678975737 None
[DATA] 18200 10757.43 1054.0405235468293 None
[DATA] 18300 10806.2 1055.9001186246473 None
[DATA] 18400 10861.75 1051.311258924523 None
[DATA] 18500 10911.12 1055.5855442437328 None
[DATA] 18600 10966.76 1055.9884879940523 None
[DATA] 18700 11015.62 1049.267237246773 None
[DATA] 18800 11075.01 1044.2676740125162 None
[DATA] 18900 11131.64 1049.7786656689582 None
[DATA] 19000 11186.44 1035.4438832219892 None
[DATA] 19100 11247.65 1030.5500657823695 None
[DATA] 19200 11298.46 1034.4366786499804 None
[DATA] 19300 11353.99 1039.8636390960457 None
[DATA] 19400 11403.23 1048.300721818201 None
[DATA] 19500 11459.98 1047.7652150423758 None
[DATA] 19600 11511.2 1046.0926356319924 None
[DATA] 19700 11562.21 1046.1679064042162 None
[DATA] 19800 11619.85 1048.7374246759775 None
[DATA] 19900 11670.32 1047.3558589068302 None
[DATA] 20000 11728.13 1050.5176026788658 None
[DATA] 20100 11778.87 1051.4036957430499 None
[DATA] 20200 11836.55 1055.1484240457087 None
[DATA] 20300 11886.28 1049.435735598963 None
[DATA] 20400 11942.9 1045.283535346742 None
[DATA] 20500 11992.17 1051.562084033391 None
[DATA] 20600 12041.57 1056.7320957381046 None
[DATA] 20700 12099.38 1045.5084707344326 None
[DATA] 20800 12150.35 1050.1291424464832 None
[DATA] 20900 12207.88 1030.5677798747122 None
[DATA] 21000 12265.76 1038.8436913991648 None
[DATA] 21100 12340.38 1030.9342993892947 None
[DATA] 21200 12404.11 1015.292315886884 None
[DATA] 21300 12461.79 1023.3417574069241 None
[DATA] 21400 12512.53 1038.5993489022744 None
[DATA] 21500 12561.74 1046.144128918043 None
[DATA] 21600 12618.11 1033.918705382232 None
[DATA] 21700 12668.39 1030.2014260420976 None
[DATA] 21800 12725.89 1040.772271441389 None
[DATA] 21900 12776.45 1040.8658736822265 None
[DATA] 22000 12833.61 1026.7931000519293 None
[DATA] 22100 12883.8 1040.18147385325 None
[DATA] 22200 12939.93 1036.3440113408537 None
[DATA] 22300 12989.25 1039.4924001675547 None
[DATA] 22400 13039.86 1038.3230239022653 None
[DATA] 22500 13096.33 1022.01484378822 None
[DATA] 22600 13146.04 1021.5134655486021 None
[DATA] 22700 13203.17 1038.272803477166 None
[DATA] 22800 13252.21 1030.297826100422 None
[DATA] 22900 13309.47 1020.2896065390098 None
[DATA] 23000 13361.7 1019.0114066669527 None
[DATA] 23100 13412.04 1003.6639507197874 None
[DATA] 23200 13469.28 1032.6026532024875 None
[DATA] 23300 13520.13 1028.8598081938167 None
[DATA] 23400 13578.01 1033.2745791092452 None
[DATA] 23500 13628.54 1042.2352361956293 None
[DATA] 23600 13685.97 1036.5409941010885 None
[DATA] 23700 13734.91 1048.3968313673186 None
[DATA] 23800 13804.96 1032.9632276236862 None
[DATA] 23900 13858.67 1041.738514592228 None
[DATA] 24000 13909.19 1038.706123421118 None
[DATA] 24100 13966.49 1046.7434850311622 None
[DATA] 24200 14017.07 1035.4213935345754 None
[DATA] 24300 14074.27 1034.471360188113 None
[DATA] 24400 14124.86 1046.4844720347494 None
[DATA] 24500 14181.83 1052.2019196731974 None
[DATA] 24600 14231.46 1049.6920320596632 None
[DATA] 24700 14287.48 1043.5465761359353 None
[DATA] 24800 14336.59 1031.3965362567658 None
[DATA] 24900 14386.21 1040.0007199606778 None
[DATA] 25000 14442.72 1052.8942360201281 None
[DATA] 25100 14491.54 1047.8198419585049 None
[DATA] 25200 14547.54 1049.7102390689352 None
[DATA] 25300 14596.74 1041.730474629754 None
[DATA] 25400 14652.36 1038.9597653224912 None
[DATA] 25500 14701.47 1031.8346960500185 None
[DATA] 25600 14757.26 1044.9963380738636 None
[DATA] 25700 14806.76 1028.171084919373 None
[DATA] 25800 14856.53 1041.3279457393226 None
[DATA] 25900 14912.37 1039.208041034378 None
[DATA] 26000 14964.43 1024.302452688672 None
[DATA] 26100 15024.85 1025.1659001991352 None
[DATA] 26200 15079.31 1015.4093431802132 None
[DATA] 26300 15139.29 1015.0639254863905 None
[DATA] 26400 15189.79 1028.8885823349767 None
[DATA] 26500 15247.24 1010.0449945582862 None
[DATA] 26600 15321.21 1018.1763877674778 None
[DATA] 26700 15386.82 1040.1823094819554 None
[DATA] 26800 15450.41 1036.7466422526813 None
[DATA] 26900 15502.49 1017.5502672258651 None
[DATA] 27000 15561.06 1017.5436673215413 None
[DATA] 27100 15612.78 1029.1859849617906 None
[DATA] 27200 15671.42 1038.4077225196838 None
[DATA] 27300 15723.22 1040.589538055543 None
[DATA] 27400 15775.05 1032.3428041533473 None
[DATA] 27500 15836.41 1035.190261604661 None
[DATA] 27600 15896.07 1043.4859307567176 None
[DATA] 27700 15981.71 1043.4165981059257 None
[DATA] 27800 16044.26 1041.5124528111833 None
[DATA] 27900 16111.0 1030.4211442061487 None
[DATA] 28000 16170.21 1035.336584088425 None
[DATA] 28100 16237.79 1037.5368756709809 None
[DATA] 28200 16297.01 1034.717039641316 None
[DATA] 28300 16364.97 1043.0962839124481 None
[DATA] 28400 16435.11 1046.1345862847531 None
[DATA] 28500 16492.15 1047.4579584946966 None
[DATA] 28600 16557.17 1035.6425032700643 None
[DATA] 28700 16613.75 1050.5522452928108 None
[DATA] 28800 16677.48 1044.2015850609896 None
[DATA] 28900 16734.22 1042.5093738405762 None
[DATA] 29000 16797.99 1044.4991100977306 None
[DATA] 29100 16853.82 1051.8197085660045 None
[DATA] 29200 16909.97 1054.5152774570756 None
[DATA] 29300 16972.93 1051.7390438597433 None
[DATA] 29400 17030.18 1055.1310003978992 None
[DATA] 29500 17093.69 1043.2301044176056 None
[DATA] 29600 17149.18 1044.469412424487 None
[DATA] 29700 17211.96 1052.9590155350616 None
[DATA] 29800 17267.43 1052.658130928639 None
[DATA] 29900 17330.56 1057.1366979825402 None
[DATA] 30000 17387.04 1054.7629980349236 None
[DATA] 30100 17442.39 1054.6917296468478 None
[DATA] 30200 17505.61 1061.7135688027552 None
[DATA] 30300 17564.81 1063.8626427426136 None
[DATA] 30400 17632.0 1053.8790983336758 None
[DATA] 30500 17691.62 1055.8595731208086 None
[DATA] 30600 17761.13 1062.2746635845122 None
[DATA] 30700 17819.79 1066.1839769682326 None
[DATA] 30800 17878.76 1065.711080660684 None
[DATA] 30900 17946.07 1065.0692286491753 None
[DATA] 31000 18006.03 1064.2708906658008 None
[DATA] 31100 18074.56 1067.0620164707464 None
[DATA] 31200 18134.87 1064.243727557886 None
[DATA] 31300 18202.62 1061.163000325776 None
[DATA] 31400 18254.71 1059.5183790698088 None
[DATA] 31500 18316.99 1068.414685883713 None
[DATA] 31600 18367.76 1070.1984717496507 None
[DATA] 31700 18440.47 1063.4549105008136 None
[DATA] 31800 18529.07 1058.6219154556445 None
[DATA] 31900 18598.69 1062.5433181357582 None
[DATA] 32000 18695.22 1065.420210860342 None
[DATA] 32100 18764.62 1064.901529488335 None
[DATA] 32200 18831.54 1062.1490681827888 None
[DATA] 32300 18892.19 1063.0507529286106 None
[DATA] 32400 18961.44 1061.26429421064 None
[DATA] 32500 19020.88 1057.236401657959 None
[DATA] 32600 19080.57 1057.0767634951064 None
[DATA] 32700 19170.23 1053.4998238585986 None
[DATA] 32800 19251.36 1060.6188782427807 None
[DATA] 32900 19339.47 1058.435051775546 None
[DATA] 33000 19414.0 1044.8701286206542 None
[DATA] 33100 19500.84 1054.5177298691065 None
[DATA] 33200 19580.05 1048.7850333028184 None
[DATA] 33300 19667.18 1054.999308120943 None
[DATA] 33400 19743.47 1052.4519156616104 None
[DATA] 33500 19825.0 1057.1259017628179 None
[DATA] 33600 19908.85 1053.6111014328803 None
[DATA] 33700 19986.84 1055.3441971044113 None
[DATA] 33800 20069.15 1057.324973349375 None
[DATA] 33900 20140.29 1063.7648725616264 None
[DATA] 34000 20219.72 1059.0572465052837 None
[DATA] 34100 20283.91 1063.6885962664683 None
[DATA] 34200 20344.93 1061.325633231956 None
[DATA] 34300 20414.13 1058.7874336692587 None
[DATA] 34400 20474.83 1058.4258882054287 None
[DATA] 34500 20541.96 1060.6492347261844 None
[DATA] 34600 20601.53 1053.896096607214 None
[DATA] 34700 20668.58 1058.7736510748766 None
[DATA] 34800 20728.79 1059.7831096809734 None
[DATA] 34900 20789.25 1061.3913670034397 None
[DATA] 35000 20842.34 1053.4379337491532 None
[DATA] 35100 20897.05 1068.6579144102975 None
[DATA] 35200 20959.64 1060.09239232474 None
[DATA] 35300 21014.93 1062.1655633496105 None
[DATA] 35400 21077.57 1065.47684938302 None
[DATA] 35500 21132.9 1063.6387150904459 None
[DATA] 35600 21196.34 1068.08557893466 None
[DATA] 35700 21273.73 1067.5364430712382 None
[DATA] 35800 21369.71 1066.6685253060598 None
[DATA] 35900 21445.74 1061.5863886181176 None
[DATA] 36000 21516.82 1067.0442407255748 None
[DATA] 36100 21611.94 1064.4426936260636 None
[DATA] 36200 21702.52 1058.9982240494717 None
[DATA] 36300 21796.84 1070.1999893047414 None
[DATA] 36400 21873.13 1057.7334496447345 None
[DATA] 36500 21950.84 1067.505709218308 None
[DATA] 36600 22012.71 1055.3017076446183 None
[DATA] 36700 22082.81 1065.9223355149184 None
[DATA] 36800 22144.53 1068.4458945201652 None
[DATA] 36900 22206.86 1067.065414907042 None
[DATA] 37000 22277.74 1061.723944520375 None
[DATA] 37100 22338.2 1064.0828089168367 None
[DATA] 37200 22406.14 1058.0248460660957 None
[DATA] 37300 22466.19 1061.5446132555387 None
[DATA] 37400 22531.24 1060.7352838507595 None
[DATA] 37500 22589.07 1059.1327136581328 None
[DATA] 37600 22645.71 1063.034053536212 None
[DATA] 37700 22707.83 1065.5032103545861 None
[DATA] 37800 22762.06 1059.4045126307187 None
[DATA] 37900 22823.15 1062.6367899318882 None
[DATA] 38000 22876.97 1058.4101571859671 None
[DATA] 38100 22937.95 1062.0146882572672 None
[DATA] 38200 22991.87 1064.1460391586654 None
[DATA] 38300 23052.67 1063.1475798422553 None
[DATA] 38400 23105.61 1057.986811863542 None
[DATA] 38500 23158.49 1059.2855987900232 None
[DATA] 38600 23218.78 1056.0755382779835 None
[DATA] 38700 23271.92 1054.4017642990082 None
[DATA] 38800 23332.05 1061.6388534293512 None
[DATA] 38900 23385.27 1061.5112681468254 None
[DATA] 39000 23445.74 1065.4370628238496 None
[DATA] 39100 23498.76 1067.899066410688 None
[DATA] 39200 23559.18 1067.1023264801693 None
[DATA] 39300 23612.17 1065.5165420811438 None
[DATA] 39400 23666.8 1062.5115682904311 None
[DATA] 39500 23731.42 1064.4935572640145 None
[DATA] 39600 23787.94 1060.3453017300967 None
[DATA] 39700 23853.3 1062.2741599691276 None
[DATA] 39800 23914.51 1062.453248195161 None
[DATA] 39900 23981.96 1063.0316966676762 None
[DATA] 40000 24040.86 1064.7367394569233 None
[DATA] 40100 24107.66 1062.3175453208125 None
[DATA] 40200 24168.02 1062.2959835009888 None
[DATA] 40300 24228.87 1059.157054206223 None
[DATA] 40400 24298.3 1063.0951782433058 None
[DATA] 40500 24359.83 1069.9043346481592 None
[DATA] 40600 24429.61 1065.9330878528704 None
[DATA] 40700 24487.05 1062.3580362771356 None
[DATA] 40800 24549.2 1070.3920962103575 None
[DATA] 40900 24602.15 1071.58114091286 None
[DATA] 41000 24663.36 1066.6196329097825 None
[DATA] 41100 24716.49 1063.3483675454986 None
[DATA] 41200 24769.12 1065.3566109150995 None
[DATA] 41300 24830.54 1066.266491729836 None
[DATA] 41400 24884.84 1066.9949739935512 None
[DATA] 41500 24945.15 1059.7206563247894 None
[DATA] 41600 24998.36 1058.6944727947696 None
[DATA] 41700 25058.53 1061.079936577922 None
[DATA] 41800 25112.49 1072.303828609234 None
[DATA] 41900 25165.79 1067.945856856351 None
[DATA] 42000 25226.17 1070.4717913949007 None
[DATA] 42100 25279.14 1063.0211015008829 None
[DATA] 42200 25347.02 1065.1213779389968 None
[DATA] 42300 25427.42 1065.3879254118592 None
[DATA] 42400 25524.29 1066.946482411904 None
[DATA] 42500 25599.13 1056.870595982769 None
[DATA] 42600 25677.67 1058.3627077491556 None
[DATA] 42700 25746.67 1048.3355838457132 None
[DATA] 42800 25831.04 1048.3335262427668 None
[DATA] 42900 25925.06 1055.8138592741975 None
[DATA] 43000 26009.75 1056.7452080042585 None
[DATA] 43100 26101.96 1056.9589140926837 None
[DATA] 43200 26179.93 1060.1856945237776 None
[DATA] 43300 26267.48 1060.418155576895 None
[DATA] 43400 26329.22 1060.4175743975225 None
[DATA] 43500 26398.39 1068.4285351019719 None
[DATA] 43600 26459.05 1073.2973868553627 None
[DATA] 43700 26519.54 1067.883368018742 None
[DATA] 43800 26586.72 1065.5498134400762 None
[DATA] 43900 26645.58 1064.0397332482396 None
[DATA] 44000 26712.52 1067.4209503331012 None
[DATA] 44100 26771.33 1061.1640126871173 None
[DATA] 44200 26838.62 1060.8129881589616 None
[DATA] 44300 26897.95 1058.313201659047 None
[DATA] 44400 26965.69 1061.4383156479603 None
[DATA] 44500 27024.9 1061.9006224732098 None
[DATA] 44600 27085.06 1064.0091426368936 None
[DATA] 44700 27152.07 1061.4618239986194 None
[DATA] 44800 27210.98 1063.7557248825988 None
[DATA] 44900 27280.17 1060.9052349878016 None
[DATA] 45000 27341.41 1062.7402351496646 None
[DATA] 45100 27410.33 1066.0732694433311 None
[DATA] 45200 27468.86 1065.4883186160728 None
[DATA] 45300 27523.81 1057.191869725849 None
[DATA] 45400 27586.13 1063.926050547421 None
[DATA] 45500 27644.52 1062.4109227974616 None
[DATA] 45600 27706.45 1061.6075502912279 None
[DATA] 45700 27759.58 1061.5632959700501 None
[DATA] 45800 27821.61 1067.5401390717714 None
[DATA] 45900 27876.6 1062.7085578374479 None
[DATA] 46000 27936.95 1066.4846306046907 None
[DATA] 46100 27989.62 1062.699388431971 None
[DATA] 46200 28042.46 1071.3379330685686 None
[DATA] 46300 28104.56 1068.70116263771 None
[DATA] 46400 28160.79 1061.8004863509905 None
[DATA] 46500 28222.48 1061.3749515978975 None
[DATA] 46600 28276.58 1061.7429155913774 None
[DATA] 46700 28338.26 1062.7834864532822 None
[DATA] 46800 28392.81 1057.1538504572877 None
[DATA] 46900 28454.85 1061.6347645380588 None
[DATA] 47000 28509.13 1059.8205866820194 None
[DATA] 47100 28563.53 1070.082320927553 None
[DATA] 47200 28625.07 1068.4584021118435 None
[DATA] 47300 28679.17 1063.6969939611145 None
[DATA] 47400 28740.84 1065.3808169302108 None
[DATA] 47500 28794.72 1072.0000952574844 None
[DATA] 47600 28854.84 1071.1277982266822 None
[DATA] 47700 28907.62 1071.4534636338228 None
[DATA] 47800 28967.59 1069.900448155226 None
[DATA] 47900 29020.21 1068.66788614035 None
[DATA] 48000 29072.93 1071.1830927701774 None
[DATA] 48100 29133.4 1075.574205145502 None
[DATA] 48200 29186.34 1072.6694124168032 None
[DATA] 48300 29246.59 1070.8074894805604 None
[DATA] 48400 29299.69 1073.4277686993605 None
[DATA] 48500 29360.1 1075.28767109573 None
[DATA] 48600 29414.25 1072.678632197072 None
[DATA] 48700 29467.48 1074.176894825319 None
[DATA] 48800 29528.05 1072.2951089249589 None
[DATA] 48900 29582.31 1069.5812050800077 None
[DATA] 49000 29644.41 1075.6499834750512 None
[DATA] 49100 29698.64 1081.4686714108052 None
[DATA] 49200 29760.73 1075.4732727969008 None
[DATA] 49300 29814.97 1073.6349330634619 None
[DATA] 49400 29875.73 1072.596869632951 None
[DATA] 49500 29928.98 1076.9070659920576 None
[DATA] 49600 29982.01 1076.6278018859266 None
[DATA] 49700 30044.31 1072.6087573044915 None
[DATA] 49800 30097.41 1071.5166446980304 None
[DATA] 49900 30158.21 1074.1223679579086 None
[DATA] 50000 30212.63 1077.4512049286614 None
[DATA] 50100 30272.5 1067.9454953447203 None
[DATA] 50200 30325.07 1070.7280110010715 None
[DATA] 50300 30385.75 1073.447784231478 None
[DATA] 50400 30440.32 1071.8261656613076 None
[DATA] 50500 30494.34 1074.817563317817 None
[DATA] 50600 30555.7 1071.5003540519322 None
[DATA] 50700 30610.05 1068.5970525613277 None
[DATA] 50800 30671.73 1071.3977353887003 None
[DATA] 50900 30725.33 1075.6194307451206 None
[DATA] 51000 30785.32 1074.482450796621 None
[DATA] 51100 30838.26 1071.7132777026131 None
[DATA] 51200 30899.04 1076.9392198879991 None
[DATA] 51300 30952.16 1071.6349329507007 None
[DATA] 51400 31005.38 1073.5613320765572 None
[DATA] 51500 31065.29 1075.751415739337 None
[DATA] 51600 31118.32 1078.9134111156384 None
[DATA] 51700 31179.34 1077.7563629881904 None
[DATA] 51800 31233.81 1075.8653494336215 None
[DATA] 51900 31295.12 1072.8212599681387 None
[DATA] 52000 31348.72 1078.2627669657509 None
[DATA] 52100 31403.41 1072.5260582870774 None
