***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: KNAPSACK
[INFO] n_items: 20
[INFO] lambda_1: 1
[INFO] lambda_2: 5
[INFO] lambda_3: 5
[INFO] lambda_4: 5
[INFO] capacity_ratio: 0.500000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] algorithm: PPO
[INFO] learning_rate: 0.000100
[INFO] eps_clip: 0.100000
[INFO] entropy_value: 0.001000
[INFO] hidden_layer: 2
[INFO] k_epochs: 4
[INFO] batch_size: 128
[INFO] update_timestep: 2048
[INFO] latent_dim: 128
***********************************************************
***********************************************************
[INFO] NUMBER OF FEATURES
[INFO] n_feat: 9
***********************************************************
[BEST-RANDOM] 261.1367150036098
[AVG-RANDOM] -3.4627116471052
[WORST-RANDOM] -299.3139930637263
[GREEDY-MEAN] 154.14195189676855
[GREEDY-DEVIATION] 181.18130883055719
[GREEDY-SKEWNESS] 120.49739595815927
[GREEDY-KURTOSIS] 34.16193280147095
[INFO] iter time avg_reward_learning loss
[DATA] 5800 904.06 43.195434625969156 None
[DATA] 5900 918.48 30.415911435115774 None
[DATA] 6000 933.1 49.68419370991232 None
[DATA] 6100 947.72 16.280894368533122 None
[DATA] 6200 962.22 33.07421608079676 None
[DATA] 6300 976.81 45.084323051740384 None
[DATA] 6400 991.42 41.910561673737085 None
[DATA] 6500 1005.76 51.81559527306977 None
[DATA] 6600 1020.45 40.658451776666915 None
[DATA] 6700 1034.4 35.04322288637974 None
[DATA] 6800 1047.79 49.216284126886656 None
[DATA] 6900 1061.15 35.72368000980871 None
[DATA] 7000 1074.61 48.39956086459548 None
[DATA] 7100 1088.68 45.97274033725196 None
[DATA] 7200 1103.16 54.76039650142852 None
[DATA] 7300 1116.57 46.57818323820963 None
[DATA] 7400 1129.96 46.29195361427812 None
[DATA] 7500 1143.86 36.830719129073664 None
[DATA] 7600 1157.18 49.66904813467896 None
[DATA] 7700 1170.49 33.61950837634528 None
[DATA] 7800 1184.69 42.73091602192692 None
[DATA] 7900 1198.79 30.327921177567664 None
[DATA] 8000 1212.94 52.70364684567072 None
[DATA] 8100 1227.45 40.770790339978355 None
[DATA] 8200 1242.08 43.76425618926633 None
[DATA] 8300 1256.66 37.62998024298231 None
[DATA] 8400 1271.28 46.27092523151673 None
[DATA] 8500 1285.47 53.7699636279433 None
[DATA] 8600 1297.17 41.79029977135574 None
[DATA] 8700 1311.43 47.10123623814696 None
[DATA] 8800 1325.98 56.738684406547556 None
[DATA] 8900 1341.38 44.56676083696509 None
[DATA] 9000 1355.84 50.08472173823875 None
[DATA] 9100 1370.47 48.68237649878786 None
[DATA] 9200 1384.49 43.923664450631016 None
[DATA] 9300 1398.51 56.01841620353949 None
[DATA] 9400 1413.78 27.407338756626768 None
[DATA] 9500 1428.79 47.88370849583403 None
[DATA] 9600 1443.24 38.68829337815363 None
[DATA] 9700 1457.93 51.86515869193077 None
[DATA] 9800 1472.33 50.05903814907908 None
[DATA] 9900 1486.78 40.21142313554992 None
[DATA] 10000 1501.5 56.62569850368463 None
[DATA] 10100 1516.19 32.69351167485795 None
[DATA] 10200 1530.76 45.44350425548658 None
[DATA] 10300 1545.62 32.45245253310449 None
[DATA] 10400 1559.94 61.0530954597839 None
[DATA] 10500 1574.21 56.464378469608654 None
[DATA] 10600 1588.48 53.560914041406676 None
[DATA] 10700 1602.64 54.00635735451222 None
[DATA] 10800 1619.51 54.673468548756745 None
[DATA] 10900 1637.02 49.731594725964335 None
[DATA] 11000 1654.74 48.81047463070321 None
[DATA] 11100 1672.76 47.33060688149032 None
[DATA] 11200 1687.87 59.259735110672175 None
[DATA] 11300 1702.1 54.9328259495465 None
[DATA] 11400 1716.69 43.93655923389227 None
[DATA] 11500 1731.34 51.64470704782891 None
[DATA] 11600 1745.94 44.813234265488234 None
[DATA] 11700 1762.64 42.463834161518136 None
[DATA] 11800 1778.23 67.78904348560765 None
[DATA] 11900 1792.81 43.291011261375495 None
[DATA] 12000 1807.31 44.9601223563685 None
[DATA] 12100 1821.51 62.383559126796456 None
[DATA] 12200 1835.96 52.41960471698174 None
[DATA] 12300 1849.56 26.572204826585914 None
[DATA] 12400 1862.83 52.70246226192418 None
[DATA] 12500 1876.1 49.961411350907056 None
[DATA] 12600 1889.49 45.19862409652193 None
[DATA] 12700 1902.97 37.06357582770458 None
[DATA] 12800 1916.28 38.34184853319618 None
[DATA] 12900 1927.86 34.63173131212995 None
[DATA] 13000 1942.2 33.75131567573808 None
[DATA] 13100 1956.77 53.655307749605825 None
[DATA] 13200 1971.35 52.48210400215875 None
[DATA] 13300 1986.02 45.732675399510725 None
[DATA] 13400 2001.06 55.711742234506964 None
[DATA] 13500 2016.2 53.2796690960803 None
[DATA] 13600 2031.29 38.39732954097381 None
[DATA] 13700 2046.33 53.67950525615719 None
[DATA] 13800 2061.19 41.96307926845722 None
[DATA] 13900 2075.83 54.76622645352577 None
[DATA] 14000 2090.39 40.567614687998685 None
[DATA] 14100 2104.91 43.19937335045044 None
[DATA] 14200 2122.43 49.51149692965009 None
[DATA] 14300 2137.97 46.54522890608342 None
[DATA] 14400 2152.8 51.04935696368272 None
[DATA] 14500 2167.51 42.88855658769535 None
[DATA] 14600 2182.3 41.0542919420735 None
[DATA] 14700 2197.03 52.1558482722624 None
[DATA] 14800 2211.95 47.74124974949433 None
[DATA] 14900 2226.74 58.14185861206591 None
[DATA] 15000 2241.58 51.48978829222441 None
[DATA] 15100 2255.59 55.392046240403744 None
[DATA] 15200 2269.49 56.61443498315326 None
[DATA] 15300 2283.46 48.85514102858776 None
[DATA] 15400 2297.24 50.76212878430573 None
[DATA] 15500 2311.28 76.5408204421814 None
[DATA] 15600 2324.91 77.98537381965976 None
[DATA] 15700 2338.5 92.87535044032118 None
[DATA] 15800 2352.02 75.55203460020137 None
[DATA] 15900 2366.92 73.6140963380088 None
[DATA] 16000 2382.14 92.76995032815789 None
[DATA] 16100 2396.77 85.54634891006957 None
[DATA] 16200 2411.63 102.9449515105016 None
[DATA] 16300 2426.53 123.08062638713722 None
[DATA] 16400 2441.41 136.68820126698458 None
[DATA] 16500 2457.83 135.89585233828134 None
[DATA] 16600 2473.87 160.37333480803758 None
[DATA] 16700 2487.94 180.46524228306552 None
[DATA] 16800 2501.48 175.00258978599942 None
[DATA] 16900 2515.84 190.3197219443447 None
[DATA] 17000 2531.26 211.3905380503688 None
[DATA] 17100 2546.09 206.4072457678245 None
[DATA] 17200 2557.91 218.39295921424136 None
[DATA] 17300 2572.94 217.6326560403114 None
[DATA] 17400 2587.65 235.56799575147744 None
[DATA] 17500 2601.61 244.60643614883577 None
[DATA] 17600 2615.11 253.3513072001362 None
[DATA] 17700 2628.81 250.04162567554562 None
[DATA] 17800 2642.32 258.16542506356154 None
[DATA] 17900 2655.84 265.71246134951167 None
[DATA] 18000 2669.46 279.0456409621962 None
[DATA] 18100 2683.07 266.57817709945294 None
[DATA] 18200 2696.65 266.3665168467138 None
[DATA] 18300 2710.13 278.17121912815577 None
[DATA] 18400 2723.69 274.5957573383115 None
[DATA] 18500 2737.13 282.25406480731306 None
[DATA] 18600 2751.1 272.41586570598565 None
[DATA] 18700 2765.56 276.1693728033461 None
[DATA] 18800 2780.08 277.2212111204768 None
[DATA] 18900 2794.86 283.3631390827076 None
[DATA] 19000 2809.61 281.1149707511455 None
[DATA] 19100 2824.12 283.1708020091366 None
[DATA] 19200 2838.78 279.67482312132785 None
[DATA] 19300 2853.34 282.3526700702031 None
[DATA] 19400 2867.9 288.18882910123244 None
[DATA] 19500 2882.71 283.440469640338 None
[DATA] 19600 2897.48 282.2799507888477 None
[DATA] 19700 2912.22 287.45717708167405 None
[DATA] 19800 2926.87 294.69806606381024 None
[DATA] 19900 2941.32 292.8399457813612 None
[DATA] 20000 2955.93 296.7696139389279 None
[DATA] 20100 2970.47 296.73747126258144 None
[DATA] 20200 2985.21 298.8394000291308 None
[DATA] 20300 2999.86 295.6140895212801 None
[DATA] 20400 3014.34 291.23212060868855 None
[DATA] 20500 3030.64 292.47335008103573 None
[DATA] 20600 3046.95 301.7872374080037 None
[DATA] 20700 3061.21 289.66175247731286 None
[DATA] 20800 3075.66 298.9427371081492 None
[DATA] 20900 3090.22 293.86349197589243 None
[DATA] 21000 3104.92 296.605490033179 None
[DATA] 21100 3119.51 299.99497553829576 None
[DATA] 21200 3133.65 295.19368552043824 None
[DATA] 21300 3147.3 294.365386563189 None
[DATA] 21400 3159.06 297.25504053667396 None
[DATA] 21500 3172.62 296.80189473730036 None
[DATA] 21600 3186.25 297.70808655686744 None
[DATA] 21700 3200.48 304.34840269878083 None
[DATA] 21800 3214.54 297.9892282695203 None
[DATA] 21900 3228.09 302.7695821697544 None
[DATA] 22000 3241.5 295.4564087540109 None
[DATA] 22100 3254.83 299.7374731170904 None
[DATA] 22200 3269.49 297.87094722570873 None
[DATA] 22300 3284.12 305.4062938488095 None
[DATA] 22400 3298.65 303.34359074970706 None
[DATA] 22500 3313.0 300.1803390152787 None
[DATA] 22600 3329.61 299.1027509434399 None
[DATA] 22700 3346.6 293.530044006785 None
[DATA] 22800 3361.54 300.35693660603107 None
[DATA] 22900 3374.99 290.19137072630497 None
[DATA] 23000 3389.1 292.74755109739044 None
[DATA] 23100 3403.56 288.81390309075493 None
[DATA] 23200 3417.9 290.2558198897843 None
[DATA] 23300 3432.34 296.1691740204109 None
[DATA] 23400 3446.7 298.6436149637814 None
[DATA] 23500 3461.55 300.35481444034735 None
[DATA] 23600 3476.19 304.77580137642127 None
[DATA] 23700 3490.61 294.1958112899387 None
[DATA] 23800 3505.08 303.0616367772562 None
[DATA] 23900 3519.73 296.5450585885139 None
[DATA] 24000 3534.51 302.16237042745183 None
[DATA] 24100 3549.3 298.21559795496563 None
[DATA] 24200 3563.85 302.9529618077078 None
[DATA] 24300 3578.34 301.37914696881364 None
[DATA] 24400 3592.82 305.89576862247844 None
[DATA] 24500 3607.32 309.51845384188846 None
[DATA] 24600 3621.21 303.31906796973675 None
[DATA] 24700 3637.04 303.1306452975846 None
[DATA] 24800 3652.74 309.0207750923167 None
[DATA] 24900 3667.19 304.5586694275723 None
[DATA] 25000 3681.92 299.1827047668891 None
[DATA] 25100 3696.57 298.53124311614187 None
[DATA] 25200 3711.34 305.4959328505858 None
[DATA] 25300 3725.13 304.9682330383016 None
[DATA] 25400 3739.7 301.65949336726754 None
[DATA] 25500 3754.36 299.9671788332038 None
[DATA] 25600 3769.25 300.38130183536606 None
[DATA] 25700 3780.99 302.1104677977436 None
[DATA] 25800 3795.38 303.8394547326032 None
[DATA] 25900 3810.1 306.470378597299 None
[DATA] 26000 3823.86 301.5150494159424 None
[DATA] 26100 3837.34 300.5228890479307 None
[DATA] 26200 3850.79 303.8233181540103 None
[DATA] 26300 3864.25 304.9850019004711 None
[DATA] 26400 3878.48 304.5143215401165 None
[DATA] 26500 3893.17 303.7181403565304 None
[DATA] 26600 3907.74 305.3803400225099 None
[DATA] 26700 3922.31 302.6160158013161 None
[DATA] 26800 3936.64 301.3670177523553 None
[DATA] 26900 3951.22 300.9077649853282 None
[DATA] 27000 3964.91 299.3753924801101 None
[DATA] 27100 3978.48 303.23807817592666 None
[DATA] 27200 3992.57 301.66549602256265 None
[DATA] 27300 4007.37 302.23997274268766 None
[DATA] 27400 4021.02 300.52068611785523 None
[DATA] 27500 4034.66 298.0504633872021 None
[DATA] 27600 4048.41 303.37718847997985 None
[DATA] 27700 4062.16 291.60327107303516 None
[DATA] 27800 4075.93 276.90900303152074 None
[DATA] 27900 4089.62 113.19057474310239 None
[DATA] 28000 4103.44 119.89663358845497 None
[DATA] 28100 4118.04 119.51933534265845 None
[DATA] 28200 4132.09 123.43449026232888 None
[DATA] 28300 4145.71 138.651385810281 None
[DATA] 28400 4159.36 129.08605170216856 None
[DATA] 28500 4172.93 136.0347770881094 None
[DATA] 28600 4186.56 136.78906385127127 None
[DATA] 28700 4200.96 139.93574679106732 None
[DATA] 28800 4215.72 141.88911913807016 None
[DATA] 28900 4232.18 144.00168586019802 None
[DATA] 29000 4248.24 141.58378312809552 None
[DATA] 29100 4262.67 147.13193016138507 None
[DATA] 29200 4277.31 156.76179305721465 None
[DATA] 29300 4291.91 162.70624240707681 None
[DATA] 29400 4307.06 165.61012290593303 None
[DATA] 29500 4321.18 163.60262864137567 None
[DATA] 29600 4335.93 171.32114682340827 None
[DATA] 29700 4350.55 170.88611430617567 None
[DATA] 29800 4365.37 152.11878151746978 None
[DATA] 29900 4379.21 154.15734640818232 None
[DATA] 30000 4391.12 152.32399932817006 None
[DATA] 30100 4404.87 158.48393343268293 None
[DATA] 30200 4418.52 163.65290426195807 None
[DATA] 30300 4432.39 162.45923388934824 None
[DATA] 30400 4446.99 165.786078602138 None
[DATA] 30500 4461.4 160.54560192385 None
[DATA] 30600 4476.24 167.62471547999448 None
[DATA] 30700 4490.14 160.19126339978692 None
[DATA] 30800 4503.76 162.82229027210514 None
[DATA] 30900 4517.37 166.11312636794833 None
[DATA] 31000 4531.1 168.6838294137076 None
[DATA] 31100 4544.92 174.9680512170705 None
[DATA] 31200 4562.35 175.27100067189662 None
[DATA] 31300 4578.25 176.68820748652254 None
[DATA] 31400 4593.37 176.034840614166 None
[DATA] 31500 4607.98 181.69783633472366 None
[DATA] 31600 4622.23 187.8775187286778 None
[DATA] 31700 4636.72 189.07983691517097 None
[DATA] 31800 4651.16 175.59962648701756 None
[DATA] 31900 4665.75 172.83375274642884 None
[DATA] 32000 4679.14 175.489409164787 None
[DATA] 32100 4693.86 180.06123491931237 None
[DATA] 32200 4708.33 187.00439801797907 None
[DATA] 32300 4723.14 186.5833621497018 None
[DATA] 32400 4737.66 192.05816601569663 None
[DATA] 32500 4754.33 193.12741735335948 None
[DATA] 32600 4769.67 202.0740701162278 None
[DATA] 32700 4784.32 200.54549859197456 None
[DATA] 32800 4798.64 217.8590644197492 None
[DATA] 32900 4812.0 218.27494142199654 None
[DATA] 33000 4825.41 224.85752843531577 None
[DATA] 33100 4838.72 221.91179428194366 None
[DATA] 33200 4852.21 227.07882175381334 None
[DATA] 33300 4865.54 233.6434117808036 None
[DATA] 33400 4878.87 244.53708833067503 None
[DATA] 33500 4892.2 268.93069138483264 None
[DATA] 33600 4906.08 268.7451825742067 None
[DATA] 33700 4920.45 277.51104936930415 None
[DATA] 33800 4934.99 280.9887730974639 None
[DATA] 33900 4949.49 294.0792525130945 None
[DATA] 34000 4963.93 294.34878886582953 None
[DATA] 34100 4978.36 292.0978016434221 None
[DATA] 34200 4990.07 293.8017318911737 None
[DATA] 34300 5004.55 286.0199654511603 None
[DATA] 34400 5017.92 294.4372831190698 None
[DATA] 34500 5031.94 295.55433371345987 None
[DATA] 34600 5046.6 298.34166407315786 None
[DATA] 34700 5061.19 299.0956836631299 None
[DATA] 34800 5075.99 297.57793711656365 None
[DATA] 34900 5090.86 300.6704075684618 None
[DATA] 35000 5105.21 298.3573440920081 None
[DATA] 35100 5119.47 299.8023393749361 None
[DATA] 35200 5134.06 302.35118417054196 None
[DATA] 35300 5148.98 301.94146536294903 None
[DATA] 35400 5163.19 299.7694428024923 None
[DATA] 35500 5176.79 302.62586762961257 None
[DATA] 35600 5190.29 303.34554344363454 None
[DATA] 35700 5204.9 304.85664489134365 None
[DATA] 35800 5219.25 299.53704327917103 None
[DATA] 35900 5233.93 302.57427530982875 None
[DATA] 36000 5248.53 305.1866423632289 None
[DATA] 36100 5263.23 301.2400920818966 None
[DATA] 36200 5278.15 301.1344975177188 None
[DATA] 36300 5293.01 302.4131543191605 None
[DATA] 36400 5307.66 305.1408451594327 None
[DATA] 36500 5322.22 302.0999292582553 None
[DATA] 36600 5336.74 297.4802191520755 None
[DATA] 36700 5351.04 294.70691368783326 None
[DATA] 36800 5364.66 299.9779525369272 None
[DATA] 36900 5378.07 302.5988746306194 None
[DATA] 37000 5392.38 301.80390950294776 None
[DATA] 37100 5406.56 300.39672100103706 None
[DATA] 37200 5420.71 296.54222194062737 None
[DATA] 37300 5435.34 294.773053236864 None
[DATA] 37400 5450.08 294.9757442327797 None
[DATA] 37500 5464.65 295.08660363784145 None
[DATA] 37600 5479.13 304.3475990713052 None
[DATA] 37700 5494.29 299.64383549902897 None
[DATA] 37800 5509.11 307.547954465226 None
[DATA] 37900 5522.78 304.89029868746564 None
[DATA] 38000 5536.51 305.04788077607395 None
[DATA] 38100 5550.11 301.2245504619279 None
[DATA] 38200 5563.72 305.29175032862446 None
[DATA] 38300 5577.74 303.8232810156867 None
[DATA] 38400 5592.47 304.34318654145153 None
[DATA] 38500 5604.28 302.2434682741769 None
[DATA] 38600 5619.02 303.2386122594473 None
[DATA] 38700 5634.0 301.326036977107 None
[DATA] 38800 5648.4 305.00061269081715 None
[DATA] 38900 5662.9 303.93952574123153 None
[DATA] 39000 5677.71 303.6522620894493 None
[DATA] 39100 5692.46 305.5424793821157 None
[DATA] 39200 5707.1 304.6225862560283 None
[DATA] 39300 5721.63 303.44366730606924 None
[DATA] 39400 5736.19 305.6551622762289 None
[DATA] 39500 5751.22 307.24351600128 None
[DATA] 39600 5765.68 304.7861291198254 None
[DATA] 39700 5779.73 308.7533083848635 None
[DATA] 39800 5794.23 304.30379493916 None
[DATA] 39900 5808.88 307.4115064049485 None
[DATA] 40000 5823.51 305.5235384434082 None
[DATA] 40100 5838.08 306.760589211191 None
[DATA] 40200 5855.45 306.8438495634883 None
[DATA] 40300 5870.48 307.1971133794278 None
[DATA] 40400 5885.1 306.9461279470706 None
[DATA] 40500 5899.68 304.4814683673984 None
[DATA] 40600 5913.74 309.93630915615984 None
[DATA] 40700 5927.3 309.00151910899194 None
[DATA] 40800 5941.04 309.18819365273924 None
[DATA] 40900 5954.43 307.57948612816045 None
[DATA] 41000 5969.04 309.4512712865373 None
[DATA] 41100 5986.25 308.1243860556613 None
[DATA] 41200 6001.97 309.3995747268945 None
[DATA] 41300 6016.81 306.408740270968 None
[DATA] 41400 6031.45 311.1285595821417 None
[DATA] 41500 6046.02 306.29218739638327 None
[DATA] 41600 6060.46 311.58802810802325 None
[DATA] 41700 6075.31 307.5187048047371 None
[DATA] 41800 6090.0 311.93026814685766 None
[DATA] 41900 6104.5 313.1496831158672 None
[DATA] 42000 6119.25 310.6472358842025 None
[DATA] 42100 6134.0 312.9424289113956 None
[DATA] 42200 6148.94 312.99789981223597 None
[DATA] 42300 6163.64 308.02171826306744 None
[DATA] 42400 6178.39 310.099116570663 None
[DATA] 42500 6192.99 308.0883937443916 None
[DATA] 42600 6207.57 308.9545966517545 None
[DATA] 42700 6222.26 309.14992086334644 None
[DATA] 42800 6234.09 309.5642400364139 None
[DATA] 42900 6248.9 308.053727683344 None
[DATA] 43000 6263.32 308.78910680219434 None
[DATA] 43100 6277.87 310.56405438848304 None
[DATA] 43200 6292.52 309.9686310922178 None
[DATA] 43300 6307.04 310.98715207541403 None
[DATA] 43400 6321.82 309.8983798899493 None
[DATA] 43500 6336.41 313.3347144764143 None
[DATA] 43600 6350.8 311.71782319859466 None
[DATA] 43700 6365.33 309.89432663824095 None
[DATA] 43800 6379.91 309.1552368693641 None
[DATA] 43900 6394.33 310.39777424872534 None
[DATA] 44000 6409.07 312.08615234961695 None
[DATA] 44100 6426.61 311.44128546985297 None
[DATA] 44200 6444.03 313.42283346758444 None
[DATA] 44300 6461.2 314.5621515836822 None
[DATA] 44400 6478.41 310.49816788833914 None
[DATA] 44500 6493.52 312.19640334376527 None
[DATA] 44600 6508.18 309.57880931404463 None
[DATA] 44700 6521.88 310.22892854116384 None
[DATA] 44800 6535.35 311.883704194605 None
[DATA] 44900 6548.91 310.28325418726274 None
[DATA] 45000 6562.24 310.2357007411177 None
[DATA] 45100 6575.52 308.1404578728467 None
[DATA] 45200 6588.89 308.8378764088543 None
[DATA] 45300 6603.21 308.9264507189377 None
[DATA] 45400 6617.71 309.96182193323364 None
[DATA] 45500 6632.11 310.2017748153275 None
[DATA] 45600 6646.77 313.25550990543474 None
[DATA] 45700 6661.4 309.26026750913667 None
[DATA] 45800 6675.94 307.03034167531837 None
[DATA] 45900 6690.51 309.5528608936267 None
[DATA] 46000 6705.2 308.50373527050544 None
[DATA] 46100 6719.69 304.7906689700518 None
[DATA] 46200 6734.78 310.24819402258953 None
[DATA] 46300 6749.9 311.202371864819 None
[DATA] 46400 6766.36 310.64225480446186 None
[DATA] 46500 6782.25 314.44780678422563 None
[DATA] 46600 6796.72 313.06914332069175 None
[DATA] 46700 6811.3 311.6765623950133 None
[DATA] 46800 6827.56 307.8139544010231 None
[DATA] 46900 6842.78 312.76834482859374 None
[DATA] 47000 6854.53 312.1309083757594 None
[DATA] 47100 6867.86 312.4924419081277 None
[DATA] 47200 6881.39 311.6600324319051 None
[DATA] 47300 6895.12 313.5115818955455 None
[DATA] 47400 6909.47 314.3671530491998 None
[DATA] 47500 6923.85 314.83182115086953 None
[DATA] 47600 6938.42 308.4550956847369 None
[DATA] 47700 6952.9 317.4455550250847 None
[DATA] 47800 6967.24 313.34052529681543 None
[DATA] 47900 6981.52 314.67569718601385 None
[DATA] 48000 6996.06 314.8287445253456 None
[DATA] 48100 7013.6 313.1415665596202 None
[DATA] 48200 7028.65 312.23625952000054 None
[DATA] 48300 7043.09 311.21167376096327 None
[DATA] 48400 7057.4 313.6467030944895 None
[DATA] 48500 7071.97 312.9667905874239 None
[DATA] 48600 7086.48 312.26611197129273 None
[DATA] 48700 7101.21 309.96645105587294 None
[DATA] 48800 7115.58 312.94225999421803 None
[DATA] 48900 7130.16 311.0798361680594 None
[DATA] 49000 7144.54 316.4359091750586 None
[DATA] 49100 7159.45 310.67597844787093 None
[DATA] 49200 7173.97 314.4977423989024 None
[DATA] 49300 7188.34 311.6709070858329 None
[DATA] 49400 7202.75 312.31696882695263 None
[DATA] 49500 7217.32 313.308563471198 None
[DATA] 49600 7231.71 316.07084639042677 None
[DATA] 49700 7248.57 313.2748447182107 None
[DATA] 49800 7266.16 311.75337322653485 None
[DATA] 49900 7283.94 310.74329144358546 None
[DATA] 50000 7302.31 313.6226490372621 None
[DATA] 50100 7316.88 308.2380533063191 None
[DATA] 50200 7331.8 314.9550769117015 None
[DATA] 50300 7346.81 310.86383415258746 None
[DATA] 50400 7361.46 313.4928205218503 None
[DATA] 50500 7376.49 309.16908331638734 None
[DATA] 50600 7390.9 312.27203551130896 None
[DATA] 50700 7405.2 312.55696209793956 None
[DATA] 50800 7419.68 313.8582903515634 None
[DATA] 50900 7434.35 311.8342812673718 None
[DATA] 51000 7449.4 309.3518999524979 None
[DATA] 51100 7464.31 313.1355277419712 None
[DATA] 51200 7478.84 314.68632323755156 None
[DATA] 51300 7490.64 314.2415477697436 None
[DATA] 51400 7505.01 313.5917378519508 None
[DATA] 51500 7519.42 313.31051991479086 None
[DATA] 51600 7533.63 312.2126513331283 None
[DATA] 51700 7548.05 311.5166926352673 None
[DATA] 51800 7562.4 312.1339040596129 None
[DATA] 51900 7576.84 313.70230964516975 None
[DATA] 52000 7591.78 311.7990918481408 None
[DATA] 52100 7606.26 316.4897173271531 None
[DATA] 52200 7620.66 311.4053446600412 None
[DATA] 52300 7635.1 310.1074411060745 None
[DATA] 52400 7649.73 313.1091995686463 None
[DATA] 52500 7664.51 309.27265210361946 None
[DATA] 52600 7679.07 309.3584647552681 None
[DATA] 52700 7693.63 310.41085377284435 None
[DATA] 52800 7707.44 310.8298376714515 None
[DATA] 52900 7720.8 312.8538945706134 None
[DATA] 53000 7734.27 313.8158509646169 None
[DATA] 53100 7747.63 309.9757124589649 None
[DATA] 53200 7760.94 313.1478082355645 None
[DATA] 53300 7774.27 311.1063688004293 None
[DATA] 53400 7787.74 314.42234536194695 None
