***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: TSPTW
[INFO] n_city: 50
[INFO] grid_size: 100
[INFO] max_tw_gap: 10
[INFO] max_tw_size: 100
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] Algorithm: PPO
[INFO] learning rate: 0.000100
[INFO] eps_clip: 0.100000
[INFO] entropy_value: 0.001000
[INFO] hidden_layer: 4
[INFO] k_epochs: 3
[INFO] batch_size: 64
[INFO] update_timestep: 2048
[INFO] latent_dim: 128
***********************************************************
***********************************************************
[INFO] NUMBER OF FEATURES
[INFO] n_node_feat: 6
[INFO] n_edge_feat: 5
***********************************************************
[INFO] iter time avg_reward_learning
[DATA] 57100 93307.38 11.381214165705543
[DATA] 57200 93510.46 11.415208402916571
[DATA] 57300 93689.77 11.469882109872481
[DATA] 57400 93891.0 11.462572921521893
[DATA] 57500 94069.46 11.3773548533601
[DATA] 57600 94249.53 11.429337839010284
[DATA] 57700 94450.63 11.449593697944293
[DATA] 57800 94631.6 11.484011900861777
[DATA] 57900 94811.03 11.507855094283968
[DATA] 58000 95012.24 11.53323227899832
[DATA] 58100 95193.01 11.543087747561513
[DATA] 58200 95395.0 11.543631664777607
[DATA] 58300 95574.73 11.548122475172093
[DATA] 58400 95758.86 11.548164013933512
[DATA] 58500 95959.83 11.538645415765725
[DATA] 58600 96141.07 11.548221944626965
[DATA] 58700 96342.74 11.543944113396828
[DATA] 58800 96524.9 11.54827828886847
[DATA] 58900 96707.19 11.548433342880246
[DATA] 59000 96909.83 11.554056664163854
[DATA] 59100 97089.71 11.554077075369133
[DATA] 59200 97291.34 11.53207664336947
[DATA] 59300 97471.85 11.548382825354256
[DATA] 59400 97651.54 11.543243849309071
[DATA] 59500 97853.03 11.554587911147614
[DATA] 59600 98033.7 11.554307351294547
